,list_price_dkk,rooms,home_size_m2,lotsize_m2,expenses_dkk,balcony,floor_as_int,m2_price,zipcode_avg_m2_price,age,Zipcode_1300,Zipcode_1600,Zipcode_1799,Zipcode_1900,Zipcode_2000,Zipcode_2100,Zipcode_2150,Zipcode_2200,Zipcode_2300,Zipcode_2400,Zipcode_2450,Zipcode_2500,Zipcode_2700,Zipcode_2720,Zipcode_2770,Zipcode_2900,Hometype_Andelsbolig,Hometype_Ejerlejlighed,Hometype_Fritidshus,Hometype_Rækkehus,Hometype_Villa,Hometype_Villalejlighed
1929,3545000.0,3.0,89,382.0,3445.0,2,0,39831.4606741573,35814.03714026086,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1930,4495000.0,4.0,153,734.0,4440.0,2,0,29379.08496732026,35814.03714026086,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1931,3795000.0,3.0,131,0.0,4380.0,2,2,28969.465648854963,35814.03714026086,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1932,4295000.0,5.0,118,624.0,3830.0,2,0,36398.30508474576,35814.03714026086,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1933,3495000.0,5.0,86,222.0,3537.0,2,0,40639.53488372093,35814.03714026086,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1934,2599000.0,3.0,105,422.0,2565.0,2,0,24752.380952380954,35814.03714026086,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1935,3795000.0,4.0,111,700.0,3768.0,2,0,34189.18918918919,35814.03714026086,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1936,1166014.0,3.0,78,0.0,6632.0,0,0,14948.897435897436,35814.03714026086,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1937,3895000.0,6.0,179,685.0,4293.0,2,0,21759.77653631285,35814.03714026086,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1938,4495000.0,6.0,175,698.0,4075.0,2,0,25685.714285714286,35814.03714026086,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1939,4750000.0,5.0,151,87.02481386256561,4488.0,0,0,31456.953642384105,35814.03714026086,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1940,4695000.0,4.0,147,500.0,3959.0,0,0,31938.775510204083,35814.03714026086,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1941,3950000.0,4.0,100,635.0,3795.0,2,0,39500.0,35814.03714026086,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1942,3995000.0,4.0,108,0.0,3301.0,2,0,36990.74074074074,35814.03714026086,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1943,3395000.0,4.0,87,827.0,3737.0,0,0,39022.988505747126,35814.03714026086,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1944,3695000.0,3.0,108,792.0,4288.0,2,0,34212.96296296296,35814.03714026086,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1945,4495000.0,4.0,132,350.0,3838.0,0,0,34053.030303030304,35814.03714026086,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1946,1700000.0,2.0,30,240.0,598.0,0,0,56666.666666666664,35814.03714026086,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1947,3495000.0,4.0,108,681.0,3413.0,2,0,32361.11111111111,35814.03714026086,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1948,3600000.0,3.0,76,0.0,2436.0,2,0,47368.42105263158,35814.03714026086,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1949,3995000.0,6.0,153,626.0,4340.0,2,0,26111.11111111111,35814.03714026086,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1950,1895000.0,2.0,41,425.0,1602.0,0,0,46219.51219512195,35814.03714026086,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1951,2395000.0,3.0,62,0.0,3150.0,0,0,38629.032258064515,35814.03714026086,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1952,3795000.0,5.0,133,737.0,4464.0,2,0,28533.834586466164,35814.03714026086,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1953,3195000.0,3.0,79,0.0,2603.0,0,0,40443.037974683546,35814.03714026086,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1954,2350000.0,3.0,71,0.0,3036.0,2,1,33098.59154929577,35814.03714026086,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1955,2895000.0,3.0,89,0.0,3319.0,2,0,32528.08988764045,35814.03714026086,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1956,5295000.0,5.0,155,676.0,4336.0,0,0,34161.290322580644,35814.03714026086,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1957,4595000.0,5.0,161,768.0,4050.0,2,0,28540.372670807454,35814.03714026086,196.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1958,7495000.0,8.0,229,708.0,4767.0,0,0,32729.2576419214,35814.03714026086,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1959,4995000.0,5.0,150,800.0,4423.0,2,0,33300.0,35814.03714026086,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1960,3995000.0,6.0,128,674.0,3710.0,2,0,31210.9375,35814.03714026086,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1961,3695000.0,5.0,145,705.0,4295.0,2,0,25482.758620689656,35814.03714026086,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1962,1395000.0,2.0,30,290.0,1017.0,0,0,46500.0,35814.03714026086,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1963,2150000.0,3.0,70,0.0,3807.0,2,1,30714.285714285714,35814.03714026086,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1964,3995000.0,4.0,113,713.0,3889.0,0,0,35353.982300884956,35814.03714026086,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1965,1745000.0,2.0,58,0.0,2661.0,0,0,30086.206896551725,35814.03714026086,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1966,4995000.0,5.0,132,920.0,4679.0,2,0,37840.90909090909,35814.03714026086,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1967,3795000.0,3.0,90,0.0,3118.0,2,0,42166.666666666664,35814.03714026086,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1968,3495000.0,4.0,118,600.0,4039.0,0,0,29618.64406779661,35814.03714026086,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1969,5995000.0,6.0,179,702.0,4613.0,2,0,33491.62011173184,35814.03714026086,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1970,2340000.0,3.0,73,0.0,3155.0,0,1,32054.794520547945,35814.03714026086,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1971,3195000.0,4.0,102,571.0,3319.0,0,0,31323.529411764706,35814.03714026086,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1972,1995000.0,3.0,67,0.0,3339.0,0,0,29776.119402985074,35814.03714026086,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1973,2049000.0,3.0,59,0.0,2666.0,2,2,34728.813559322036,35814.03714026086,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1974,1675000.0,2.0,53,0.0,3088.0,0,0,31603.77358490566,35814.03714026086,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1975,4100000.0,5.0,108,500.0,3616.0,2,0,37962.96296296296,35814.03714026086,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1976,2150000.0,3.0,66,0.0,2772.0,2,2,32575.757575757576,35814.03714026086,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1977,4195000.0,5.0,151,605.0,4079.0,2,0,27781.456953642384,35814.03714026086,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1980,3595000.0,4.0,76,840.0,3680.0,2,0,47302.63157894737,35814.03714026086,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1981,3995000.0,3.0,118,627.0,3848.0,2,0,33855.93220338983,35814.03714026086,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1982,5950000.0,5.0,160,729.0,4721.0,2,0,37187.5,35814.03714026086,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1983,6345000.0,5.0,205,821.0,4607.0,0,0,30951.219512195123,35814.03714026086,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1984,4750000.0,3.0,95,378.0,3393.0,2,0,50000.0,35814.03714026086,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1985,1495000.0,1.0,36,0.0,1947.0,2,0,41527.77777777778,35814.03714026086,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1986,3595000.0,5.0,100,190.0,3543.0,2,0,35950.0,35814.03714026086,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1987,3995000.0,5.0,115,242.0,3344.0,2,0,34739.13043478261,35814.03714026086,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1988,3995000.0,5.0,109,242.0,3309.0,2,0,36651.37614678899,35814.03714026086,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1989,14995000.0,11.0,367,86.98990619555296,7333.0,0,0,40858.310626702994,35814.03714026086,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1990,6500000.0,6.0,195,724.0,4771.0,2,0,33333.333333333336,35814.03714026086,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1991,3745000.0,4.0,113,788.0,2179.0,0,0,33141.592920353985,35814.03714026086,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1992,3995000.0,4.0,111,272.0,3356.0,2,0,35990.99099099099,35814.03714026086,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1993,6495000.0,6.0,165,711.0,4868.0,2,0,39363.63636363636,35814.03714026086,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1994,1850000.0,2.0,57,0.0,1874.0,2,1,32456.140350877195,35814.03714026086,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1995,2795000.0,3.0,60,350.0,947.0,0,0,46583.333333333336,35814.03714026086,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1996,5495000.0,6.0,152,86.98990619555295,4735.0,2,0,36151.31578947369,35814.03714026086,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1997,1995000.0,3.0,64,0.0,3059.0,2,0,31171.875,35814.03714026086,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1998,3750000.0,3.0,83,0.0,3101.0,2,2,45180.72289156626,35814.03714026086,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1999,3795000.0,3.0,120,684.0,4070.0,2,0,31625.0,35814.03714026086,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2000,1799000.0,2.0,65,0.0,3658.0,2,1,27676.923076923078,35814.03714026086,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2001,2599000.0,4.0,105,700.0,2277.0,0,0,24752.380952380954,35814.03714026086,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2002,4795000.0,4.0,166,722.0,4441.0,2,0,28885.5421686747,35814.03714026086,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2003,3495000.0,4.0,127,529.0,3429.0,2,0,27519.685039370077,35814.03714026086,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2004,4245000.0,5.0,140,536.0,3631.0,2,0,30321.428571428572,35814.03714026086,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2005,1875000.0,2.0,54,0.0,1612.0,2,2,34722.22222222222,35814.03714026086,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2006,3745000.0,5.0,160,884.0,2902.0,2,0,23406.25,35814.03714026086,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2007,5195000.0,5.0,181,724.0,4408.0,2,0,28701.657458563535,35814.03714026086,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2008,3995000.0,4.0,128,171.0,4356.0,0,0,31210.9375,35814.03714026086,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009,3795000.0,3.0,82,0.0,2902.0,2,2,46280.48780487805,35814.03714026086,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2010,3995000.0,5.0,140,738.0,4632.0,2,0,28535.714285714286,35814.03714026086,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2011,6995000.0,7.0,192,815.0,4856.0,2,0,36432.291666666664,35814.03714026086,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012,1745000.0,2.0,57,0.0,2851.0,0,1,30614.035087719298,35814.03714026086,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2013,2045000.0,3.0,67,0.0,3219.0,2,2,30522.388059701494,35814.03714026086,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2014,3485000.0,3.0,95,722.0,3758.0,2,0,36684.21052631579,35814.03714026086,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015,4695000.0,6.0,193,938.0,5003.0,2,0,24326.424870466322,35814.03714026086,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016,7295000.0,6.0,234,795.0,5280.0,2,0,31175.213675213676,35814.03714026086,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,3495000.0,5.0,104,296.0,3501.0,2,0,33605.769230769234,35814.03714026086,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,5095000.0,5.0,174,682.0,4461.0,2,0,29281.6091954023,35814.03714026086,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019,4995000.0,5.0,202,634.0,4156.0,2,0,24727.72277227723,35814.03714026086,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020,3275000.0,4.0,103,0.0,2566.0,2,0,31796.11650485437,35814.03714026086,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2021,2350000.0,1.0,30,840.0,2358.0,0,0,78333.33333333333,35814.03714026086,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2022,2499000.0,3.0,85,285.0,1583.0,0,0,29400.0,35814.03714026086,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023,2350000.0,3.0,77,0.0,4232.0,0,0,30519.48051948052,35814.03714026086,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024,3850000.0,4.0,110,201.0,3243.0,2,0,35000.0,35814.03714026086,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2025,2275000.0,3.0,67,0.0,2840.0,2,2,33955.22388059701,35814.03714026086,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2026,4695000.0,6.0,187,915.0,4734.0,0,0,25106.951871657755,35814.03714026086,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2027,2695000.0,3.0,74,0.0,3035.0,2,2,36418.91891891892,35814.03714026086,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2028,5350000.0,5.0,198,800.0,4416.0,2,0,27020.20202020202,35814.03714026086,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2029,3995000.0,4.0,111,0.0,3835.0,0,0,35990.99099099099,35814.03714026086,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2032,3995000.0,5.0,150,958.0,3938.0,2,0,26633.333333333332,35814.03714026086,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2033,11000000.0,9.0,316,86.95505447031435,5546.0,0,0,34810.126582278484,35814.03714026086,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2034,1725000.0,2.0,55,0.0,2017.0,2,2,31363.636363636364,35814.03714026086,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2035,3995000.0,4.0,96,171.0,3214.0,2,0,41614.583333333336,35814.03714026086,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2036,3750000.0,4.0,102,170.0,3383.0,0,0,36764.705882352944,35814.03714026086,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2037,4145000.0,4.0,106,310.0,3540.0,2,0,39103.77358490566,35814.03714026086,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2038,359615.0,1.0,27,0.0,2825.0,0,0,13319.074074074075,35814.03714026086,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2039,4695000.0,5.0,105,539.0,3142.0,2,0,44714.28571428572,35814.03714026086,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2040,1850000.0,2.0,56,0.0,2787.0,2,1,33035.71428571428,35814.03714026086,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2041,3695000.0,4.0,86,392.0,3409.0,0,0,42965.11627906977,35814.03714026086,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2042,4595000.0,7.0,178,705.0,4076.0,0,0,25814.606741573032,35814.03714026086,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2043,3750000.0,4.0,114,374.0,3833.0,2,0,32894.73684210526,35814.03714026086,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2044,4750000.0,6.0,164,654.0,4445.0,0,0,28963.414634146342,35814.03714026086,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2045,4495000.0,5.0,136,744.0,4350.0,2,0,33051.470588235294,35814.03714026086,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2046,995000.0,1.0,28,0.0,1423.0,0,0,35535.71428571428,35814.03714026086,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2047,2695000.0,2.0,59,0.0,2530.0,2,5,45677.96610169492,49171.014350839054,51.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2048,3282625.0,3.0,99,0.0,3779.0,2,0,33157.82828282828,58670.47911762888,66.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2049,7995000.0,5.0,153,481.0,2372.0,2,1,52254.901960784315,49171.014350839054,86.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2050,2559154.0,4.0,77,947.0,4234.0,0,0,33235.76623376623,49171.014350839054,117.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2051,3095000.0,3.0,52,0.0,2653.0,0,5,59519.230769230766,49171.014350839054,134.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2052,3495000.0,3.0,67,0.0,3171.0,2,0,52164.17910447761,49171.014350839054,113.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2053,3645000.0,3.0,65,0.0,2463.0,0,1,56076.92307692308,58670.47911762888,146.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2054,4995000.0,3.0,96,0.0,3848.0,2,2,52031.25,49171.014350839054,116.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2055,2492477.0,3.0,80,0.0,3820.0,2,0,31155.9625,49171.014350839054,112.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2056,3495000.0,3.0,75,0.0,3307.0,2,2,46600.0,49171.014350839054,89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2070,3600000.0,2.0,62,0.0,2475.0,0,1,58064.51612903226,49171.014350839054,89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2071,3700000.0,3.0,67,0.0,2468.0,0,4,55223.880597014926,49171.014350839054,123.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2072,3995000.0,5.0,112,0.0,5073.0,2,2,35669.642857142855,49171.014350839054,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2073,6250000.0,4.0,100,0.0,3433.0,2,3,62500.0,49171.014350839054,66.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2074,7495000.0,4.0,134,0.0,8210.0,2,3,55932.835820895525,58670.47911762888,111.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2075,2295000.0,3.0,89,0.0,5974.0,2,0,25786.516853932586,49171.014350839054,32.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2076,3350000.0,2.0,64,0.0,2310.0,2,0,52343.75,49171.014350839054,80.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2077,10500000.0,6.0,167,0.0,5048.0,0,1,62874.251497005986,58670.47911762888,138.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2080,2795000.0,3.0,72,0.0,3356.0,2,2,38819.444444444445,38489.02712049435,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2081,2850000.0,3.0,45,0.0,1979.0,0,2,63333.333333333336,48328.87028909143,135.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2082,3095000.0,2.0,97,0.0,3263.0,2,0,31907.21649484536,37590.82269588504,32.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2087,6848000.0,5.0,124,0.0,3276.0,0,0,55225.8064516129,58670.47911762888,121.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2088,8495000.0,3.0,133,0.0,4428.0,2,2,63872.18045112782,58670.47911762888,62.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2090,2795000.0,3.0,89,0.0,3076.0,0,2,31404.494382022473,49171.014350839054,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2091,3845000.0,4.0,122,0.0,4265.0,0,0,31516.39344262295,49171.014350839054,65.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2092,3995000.0,2.0,67,0.0,3405.0,2,4,59626.86567164179,58670.47911762888,41.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2093,4195000.0,3.0,102,0.0,5962.0,2,2,41127.450980392154,49171.014350839054,59.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2094,5295000.0,3.0,98,0.0,3572.0,2,2,54030.61224489796,49171.014350839054,107.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2095,5495000.0,4.0,111,0.0,4235.0,0,1,49504.504504504504,58670.47911762888,111.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2096,5495000.0,4.0,151,0.0,6492.0,2,2,36390.72847682119,49171.014350839054,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2097,6195000.0,5.0,157,0.0,7089.0,2,0,39458.59872611465,49171.014350839054,43.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2102,2210080.0,3.0,68,0.0,2266.0,2,0,32501.176470588234,49171.014350839054,121.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2160,2600000.0,4.0,111,655.0,3604.0,0,0,23423.423423423425,35814.03714026086,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2161,5245000.0,5.0,143,754.0,3570.0,2,0,36678.32167832168,35814.03714026086,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2162,4295000.0,3.0,113,396.0,3848.0,2,0,38008.849557522124,35814.03714026086,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
